Zeit [in ms],Temp1 [in °C],PWM [0-255],Info
234193.0,189.75,255.0, 
234444.0,189.25,255.0, 
234695.0,190.0,255.0, 
234946.0,191.25,255.0, 
235197.0,191.25,255.0, 
235448.0,191.75,255.0, 
235699.0,191.5,255.0, 
235950.0,192.5,255.0, 
236201.0,193.25,255.0, 
236452.0,193.5,255.0, 
236703.0,193.5,255.0, 
236954.0,194.25,255.0, 
237205.0,194.75,255.0, 
237456.0,194.75,255.0, 
237707.0,195.5,255.0, 
237958.0,195.0,255.0, 
238209.0,195.75,255.0, 
238460.0,196.5,255.0, 
238711.0,197.0,255.0, 
238962.0,197.25,255.0, 
239213.0,197.75,255.0, 
239464.0,198.25,255.0, 
239715.0,198.5,255.0, 
239966.0,198.75,255.0, 
240217.0,198.75,255.0, 
240468.0,199.75,255.0, 
240719.0,200.25,255.0, 
240970.0,200.25,255.0, 
241221.0,200.75,255.0, 
241472.0,201.0,255.0, 
241723.0,201.25,255.0, 
241974.0,202.25,255.0, 
242225.0,202.25,255.0, 
242476.0,202.75,255.0, 
242727.0,203.0,255.0, 
242978.0,203.75,255.0, 
243229.0,203.75,255.0, 
243480.0,204.0,255.0, 
243731.0,204.25,255.0, 
243982.0,205.0,255.0, 
244233.0,205.25,255.0, 
244484.0,206.25,255.0, 
244736.0,205.75,255.0, 
244987.0,207.0,255.0, 
245238.0,207.0,255.0, 
245489.0,207.75,255.0, 
245740.0,207.75,255.0, 
245991.0,208.25,255.0, 
246242.0,208.25,255.0, 
246493.0,209.25,255.0, 
246744.0,209.5,255.0, 
246995.0,209.75,255.0, 
247246.0,210.25,255.0, 
247497.0,210.75,255.0, 
247748.0,211.25,255.0, 
247999.0,211.25,255.0, 
248250.0,212.0,255.0, 
248501.0,212.5,255.0, 
248752.0,212.0,255.0, 
249003.0,213.0,255.0, 
249254.0,213.0,255.0, 
249505.0,213.75,255.0, 
249756.0,214.0,255.0, 
250007.0,214.5,255.0, 
250258.0,215.25,255.0, 
250509.0,215.25,255.0, 
250760.0,216.0,255.0, 
251011.0,216.25,255.0, 
251262.0,216.0,255.0, 
251513.0,217.0,255.0, 
251764.0,217.5,255.0, 
252015.0,217.75,255.0, 
252266.0,218.0,255.0, 
252517.0,218.0,255.0, 
252768.0,219.25,255.0, 
253019.0,219.25,255.0, 
253270.0,219.5,255.0, 
253521.0,220.25,255.0, 
253772.0,220.75,255.0, 
254023.0,221.0,255.0, 
254274.0,221.25,255.0, 
254525.0,221.75,255.0, 
254776.0,222.0,255.0, 
255027.0,222.25,255.0, 
255278.0,222.25,255.0, 
255529.0,223.0,255.0, 
255780.0,223.25,255.0, 
256031.0,223.75,255.0, 
256282.0,224.5,255.0, 
256533.0,224.75,255.0, 
256784.0,225.0,255.0, 
257035.0,225.5,255.0, 
257286.0,225.75,255.0, 
257537.0,226.25,255.0, 
257788.0,226.5,255.0, 
258039.0,226.75,255.0, 
258290.0,227.25,255.0, 
258541.0,228.0,255.0, 
258792.0,228.0,255.0, 
259043.0,228.5,255.0, 
259294.0,229.25,255.0, 
259545.0,229.25,255.0, 
259796.0,230.0,255.0, 
260047.0,230.0,255.0, 
260298.0,230.5,255.0, 
260549.0,231.25,255.0, 
260800.0,231.5,255.0, 
261051.0,231.5,255.0, 
261302.0,232.25,255.0, 
261553.0,232.75,255.0, 
261804.0,232.75,255.0, 
262055.0,233.25,255.0, 
262306.0,233.5,255.0, 
262557.0,234.0,255.0, 
262808.0,234.5,255.0, 
263059.0,235.0,255.0, 
263310.0,235.0,255.0, 
263561.0,235.5,255.0, 
263812.0,235.5,255.0, 
264064.0,236.25,255.0, 
264315.0,236.0,255.0, 
264566.0,236.75,255.0, 
264817.0,237.5,255.0, 
265068.0,237.75,255.0, 
265319.0,238.25,255.0, 
265570.0,238.0,255.0, 
265821.0,238.75,255.0, 
266072.0,238.75,255.0, 
266323.0,239.5,255.0, 
266574.0,239.75,255.0, 
266825.0,240.5,255.0, 
267076.0,240.5,255.0, 
267327.0,240.75,255.0, 
267578.0,241.5,255.0, 
267829.0,241.75,255.0, 
268080.0,242.0,255.0, 
268331.0,242.75,255.0, 
268582.0,243.0,255.0, 
268833.0,243.5,255.0, 
269084.0,243.5,255.0, 
269335.0,244.0,255.0, 
269586.0,244.25,255.0, 
269837.0,244.75,255.0, 
270088.0,245.0,255.0, 
270339.0,245.25,255.0, 
270590.0,246.25,255.0, 
270841.0,246.0,255.0, 
271092.0,246.5,255.0, 
271343.0,247.0,255.0, 
271594.0,247.0,255.0, 
271845.0,247.75,255.0, 
272096.0,247.75,255.0, 
272347.0,248.25,255.0, 
272598.0,248.75,255.0, 
272849.0,248.75,255.0, 
273100.0,249.5,255.0, 
273351.0,250.25,255.0, 
273602.0,250.5,255.0, 
273853.0,251.0,255.0, 
274104.0,251.25,255.0, 
274355.0,251.5,255.0, 
274606.0,252.0,255.0, 
274857.0,252.0,255.0, 
275108.0,252.75,255.0, 
275359.0,253.0,255.0, 
275610.0,253.0,255.0, 
275861.0,253.75,255.0, 
276112.0,253.75,255.0, 
276363.0,254.25,255.0, 
276614.0,254.0,255.0, 
276865.0,255.0,255.0, 
277116.0,255.5,255.0, 
277367.0,255.75,255.0, 
277618.0,256.25,255.0, 
277869.0,256.75,255.0, 
278120.0,256.75,255.0, 
278371.0,257.0,255.0, 
278622.0,257.75,255.0, 
278873.0,258.0,255.0, 
279124.0,258.5,255.0, 
279375.0,259.25,255.0, 
279626.0,258.75,255.0, 
279877.0,258.75,255.0, 
280128.0,259.5,255.0, 
280379.0,260.5,255.0, 
280630.0,260.5,255.0, 
280881.0,260.5,255.0, 
281132.0,261.25,255.0, 
281383.0,262.0,255.0, 
281634.0,262.25,255.0, 
281885.0,262.5,255.0, 
282136.0,262.75,255.0, 
282387.0,263.0,255.0, 
282638.0,263.0,255.0, 
282889.0,264.0,255.0, 
283140.0,264.5,255.0, 
283392.0,264.5,255.0, 
283643.0,265.0,255.0, 
283894.0,265.5,255.0, 
284145.0,265.75,255.0, 
284396.0,266.25,255.0, 
284647.0,266.0,255.0, 
284898.0,267.0,255.0, 
285149.0,267.0,255.0, 
285400.0,267.25,255.0, 
285651.0,267.25,255.0, 
285902.0,267.75,255.0, 
286153.0,268.75,255.0, 
286404.0,268.5,255.0, 
286655.0,269.25,255.0, 
286906.0,269.0,255.0, 
287157.0,270.0,255.0, 
287408.0,270.0,255.0, 
287659.0,271.0,255.0, 
287910.0,271.5,255.0, 
288161.0,271.25,255.0, 
288412.0,271.5,255.0, 
288663.0,272.0,255.0, 
288914.0,272.75,255.0, 
289165.0,272.75,255.0, 
289416.0,273.0,255.0, 
289667.0,273.25,255.0, 
289918.0,273.5,255.0, 
290169.0,274.0,255.0, 
290420.0,274.5,255.0, 
290671.0,274.75,255.0, 
290922.0,275.0,255.0, 
291173.0,275.0,255.0, 
291424.0,275.5,255.0, 
291675.0,276.5,255.0, 
291926.0,276.5,255.0, 
292177.0,276.75,255.0, 
292428.0,277.75,255.0, 
292679.0,277.75,255.0, 
292930.0,278.25,255.0, 
293181.0,278.25,255.0, 
293432.0,278.75,255.0, 
293683.0,279.25,255.0, 
293934.0,279.75,255.0, 
294185.0,279.75,255.0, 
294436.0,280.25,255.0, 
294687.0,280.25,255.0, 
294938.0,280.75,255.0, 
295189.0,281.25,255.0, 
295440.0,281.75,255.0, 
295691.0,282.0,255.0, 
295942.0,282.0,255.0, 
296193.0,282.75,255.0, 
296444.0,282.75,255.0, 
296695.0,282.75,255.0, 
296946.0,284.0,255.0, 
297197.0,283.75,255.0, 
297448.0,284.0,255.0, 
297699.0,284.75,255.0, 
297950.0,285.0,255.0, 
298201.0,285.0,255.0, 
298452.0,285.75,255.0, 
298703.0,285.75,255.0, 
298954.0,286.0,255.0, 
299205.0,287.0,255.0, 
299456.0,287.0,255.0, 
299707.0,287.25,255.0, 
299958.0,287.5,255.0, 
300209.0,288.25,255.0, 
300460.0,288.5,255.0, 
300711.0,288.5,255.0, 
300962.0,289.0,255.0, 
301213.0,289.75,255.0, 
301464.0,290.0,255.0, 
301715.0,290.0,255.0, 
301966.0,290.0,255.0, 
302217.0,290.75,255.0, 
302468.0,291.25,255.0, 
302720.0,291.5,255.0, 
302971.0,292.0,255.0, 
303222.0,292.0,255.0, 
303473.0,292.5,255.0, 
303724.0,292.5,255.0, 
303975.0,293.25,255.0, 
304226.0,293.5,255.0, 
304477.0,293.75,255.0, 
304728.0,294.25,255.0, 
304979.0,294.75,255.0, 
305230.0,295.25,255.0, 
305481.0,294.75,255.0, 
305732.0,295.25,255.0, 
305983.0,296.0,255.0, 
306234.0,296.5,255.0, 
306485.0,296.75,255.0, 
306736.0,296.5,255.0, 
306987.0,297.5,255.0, 
307238.0,297.5,255.0, 
307489.0,298.0,255.0, 
307740.0,298.0,255.0, 
307991.0,298.25,255.0, 
308242.0,298.5,255.0, 
308493.0,299.5,255.0, 
308744.0,299.5,255.0, 
308995.0,300.0,255.0, 
309246.0,299.75,255.0, 
309497.0,300.5,255.0, 
309748.0,300.75,255.0, 
309999.0,301.5,255.0, 
310250.0,301.25,255.0, 
310501.0,302.25,255.0, 
310752.0,302.25,255.0, 
311003.0,302.5,255.0, 
311254.0,303.0,255.0, 
311505.0,303.5,255.0, 
311756.0,303.25,255.0, 
312007.0,303.75,255.0, 
312258.0,303.25,255.0, 
312509.0,304.5,255.0, 
312760.0,305.0,255.0, 
313011.0,305.0,255.0, 
313262.0,305.5,255.0, 
313513.0,305.75,255.0, 
313764.0,306.25,255.0, 
314015.0,307.0,255.0, 
314266.0,306.75,255.0, 
314517.0,306.75,255.0, 
314768.0,307.0,255.0, 
315019.0,307.75,255.0, 
315270.0,308.25,255.0, 
315521.0,308.0,255.0, 
315772.0,308.5,255.0, 
316023.0,309.0,255.0, 
316274.0,309.5,255.0, 
316525.0,309.5,255.0, 
316776.0,310.25,255.0, 
317027.0,310.5,255.0, 
317278.0,310.75,255.0, 
317529.0,311.5,255.0, 
317780.0,311.25,255.0, 
318031.0,312.0,255.0, 
318282.0,311.75,255.0, 
318533.0,312.25,255.0, 
318784.0,312.5,255.0, 
319035.0,313.0,255.0, 
319286.0,313.25,255.0, 
319537.0,313.75,255.0, 
319788.0,314.0,255.0, 
320039.0,314.0,255.0, 
320290.0,314.5,255.0, 
320541.0,315.0,255.0, 
320792.0,315.0,255.0, 
321043.0,315.75,255.0, 
321294.0,315.5,255.0, 
321545.0,316.25,255.0, 
321796.0,316.75,255.0, 
322048.0,316.5,255.0, 
322299.0,317.25,255.0, 
322550.0,317.5,255.0, 
322801.0,317.75,255.0, 
323052.0,318.25,255.0, 
323303.0,318.75,255.0, 
323554.0,318.75,255.0, 
323805.0,319.0,255.0, 
324056.0,319.5,255.0, 
324307.0,319.75,255.0, 
324558.0,319.75,255.0, 
324809.0,320.0,255.0, 
325060.0,320.5,255.0, 
325311.0,321.25,255.0, 
325562.0,321.5,255.0, 
325813.0,321.5,255.0, 
326064.0,322.0,255.0, 
326315.0,322.0,255.0, 
326566.0,322.5,255.0, 
326817.0,322.5,255.0, 
327068.0,323.25,255.0, 
327319.0,323.0,255.0, 
327570.0,324.0,255.0, 
327821.0,323.75,255.0, 
328072.0,324.0,255.0, 
328323.0,324.75,255.0, 
328574.0,325.25,255.0, 
328825.0,325.25,255.0, 
329076.0,325.75,255.0, 
329327.0,326.0,255.0, 
329578.0,326.25,255.0, 
329829.0,327.0,255.0, 
330080.0,327.25,255.0, 
330331.0,327.5,255.0, 
330582.0,327.5,255.0, 
330833.0,327.5,255.0, 
331084.0,328.5,255.0, 
331335.0,328.25,255.0, 
331586.0,329.0,255.0, 
331837.0,328.75,255.0, 
332088.0,329.5,255.0, 
332339.0,329.75,255.0, 
332590.0,330.5,255.0, 
332841.0,330.75,255.0, 
333092.0,331.0,255.0, 
333343.0,331.25,255.0, 
333594.0,331.25,255.0, 
333845.0,331.75,255.0, 
334096.0,332.0,255.0, 
334347.0,332.5,255.0, 
334598.0,332.75,255.0, 
334849.0,333.0,255.0, 
335100.0,332.75,255.0, 
335351.0,333.5,255.0, 
335602.0,334.0,255.0, 
335853.0,333.75,255.0, 
336104.0,334.5,255.0, 
336355.0,335.0,255.0, 
336606.0,335.25,255.0, 
336857.0,335.5,255.0, 
337108.0,335.5,255.0, 
337359.0,336.25,255.0, 
337610.0,336.5,255.0, 
337861.0,336.75,255.0, 
338112.0,336.75,255.0, 
338363.0,336.75,255.0, 
338614.0,337.5,255.0, 
338865.0,338.25,255.0, 
339116.0,338.25,255.0, 
339367.0,338.0,255.0, 
339618.0,339.0,255.0, 
339869.0,339.25,255.0, 
340120.0,339.25,255.0, 
340371.0,339.5,255.0, 
340622.0,340.25,255.0, 
340873.0,340.5,255.0, 
341124.0,340.0,255.0, 
341376.0,341.0,255.0, 
341627.0,341.25,255.0, 
341878.0,341.75,255.0, 
342129.0,341.25,255.0, 
342380.0,342.5,255.0, 
342631.0,342.25,255.0, 
342882.0,342.75,255.0, 
343133.0,343.25,255.0, 
343384.0,343.25,255.0, 
343635.0,343.75,255.0, 
343886.0,344.0,255.0, 
344137.0,344.5,255.0, 
344388.0,344.75,255.0, 
344639.0,344.75,255.0, 
344890.0,345.25,255.0, 
345141.0,345.25,255.0, 
345392.0,345.5,255.0, 
345643.0,346.0,255.0, 
345894.0,346.5,255.0, 
346145.0,346.5,255.0, 
346396.0,346.75,255.0, 
346647.0,347.25,255.0, 
346898.0,348.0,255.0, 
347149.0,348.25,255.0, 
347400.0,348.0,255.0, 
347651.0,348.25,255.0, 
347902.0,349.0,255.0, 
348153.0,349.25,255.0, 
348404.0,349.5,255.0, 
348655.0,349.5,255.0, 
348906.0,350.0,255.0, 
349157.0,350.5,255.0, 
349408.0,350.5,255.0, 
349659.0,351.0,255.0, 
349910.0,351.25,255.0, 
350161.0,351.5,255.0, 
350412.0,352.0,255.0, 
350663.0,352.25,255.0, 
350914.0,352.25,255.0, 
351165.0,352.5,255.0, 
351416.0,353.0,255.0, 
351667.0,353.0,255.0, 
351918.0,353.75,255.0, 
352169.0,354.0,255.0, 
352420.0,354.25,255.0, 
352671.0,354.25,255.0, 
352922.0,354.75,255.0, 
353173.0,355.5,255.0, 
353424.0,355.25,255.0, 
353675.0,355.75,255.0, 
353926.0,355.75,255.0, 
354177.0,355.75,255.0, 
354428.0,356.0,255.0, 
354679.0,357.0,255.0, 
354930.0,357.0,255.0, 
355181.0,357.5,255.0, 
355432.0,358.25,255.0, 
355683.0,358.0,255.0, 
355934.0,358.75,255.0, 
356185.0,358.75,255.0, 
356436.0,358.5,255.0, 
356687.0,359.25,255.0, 
356938.0,359.75,255.0, 
357189.0,359.5,255.0, 
357440.0,360.25,255.0, 
357691.0,360.5,255.0, 
357942.0,360.25,255.0, 
358193.0,360.75,255.0, 
358444.0,360.75,255.0, 
358695.0,361.5,255.0, 
358946.0,361.5,255.0, 
359197.0,362.0,255.0, 
359448.0,362.25,255.0, 
359699.0,362.5,255.0, 
359950.0,362.75,255.0, 
360201.0,363.25,255.0, 
360452.0,363.5,255.0, 
360704.0,363.25,255.0, 
360955.0,363.75,255.0, 
361206.0,364.5,255.0, 
361457.0,364.75,255.0, 
361708.0,365.0,255.0, 
361959.0,365.25,255.0, 
362210.0,364.75,255.0, 
362461.0,365.5,255.0, 
362712.0,366.0,255.0, 
362963.0,366.25,255.0, 
363214.0,366.75,255.0, 
363465.0,366.75,255.0, 
363716.0,366.75,255.0, 
363967.0,367.5,255.0, 
364218.0,367.75,255.0, 
364469.0,368.0,255.0, 
364720.0,368.5,255.0, 
364971.0,368.5,255.0, 
365222.0,369.0,255.0, 
365473.0,369.25,255.0, 
365724.0,369.5,255.0, 
365975.0,369.25,255.0, 
366226.0,369.75,255.0, 
366477.0,370.0,255.0, 
366728.0,370.5,255.0, 
366979.0,370.75,255.0, 
367230.0,371.25,255.0, 
367481.0,371.5,255.0, 
367732.0,371.75,255.0, 
367983.0,372.25,255.0, 
368234.0,371.75,255.0, 
368485.0,372.75,255.0, 
368736.0,372.5,255.0, 
368987.0,373.0,255.0, 
369238.0,373.5,255.0, 
369489.0,374.0,255.0, 
369740.0,374.25,255.0, 
369991.0,373.5,255.0, 
370242.0,374.5,255.0, 
370493.0,374.75,255.0, 
370744.0,375.5,255.0, 
370995.0,375.5,255.0, 
371246.0,375.25,255.0, 
371497.0,375.75,255.0, 
371748.0,376.5,255.0, 
371999.0,376.75,255.0, 
372250.0,376.5,255.0, 
372501.0,377.0,255.0, 
372752.0,377.75,255.0, 
373003.0,377.5,255.0, 
373254.0,377.5,255.0, 
373505.0,378.5,255.0, 
373756.0,378.5,255.0, 
374007.0,378.75,255.0, 
374258.0,379.25,255.0, 
374509.0,379.5,255.0, 
374760.0,380.0,255.0, 
375011.0,379.75,255.0, 
375262.0,379.75,255.0, 
375513.0,380.25,255.0, 
375764.0,381.0,255.0, 
376015.0,381.25,255.0, 
376266.0,381.5,255.0, 
376517.0,381.75,255.0, 
376768.0,382.0,255.0, 
377019.0,382.25,255.0, 
377270.0,382.5,255.0, 
377521.0,382.75,255.0, 
377772.0,383.0,255.0, 
378023.0,383.5,255.0, 
378274.0,383.75,255.0, 
378525.0,383.75,255.0, 
378776.0,384.0,255.0, 
379027.0,384.25,255.0, 
379278.0,384.25,255.0, 
379529.0,384.75,255.0, 
379780.0,385.0,255.0, 
380032.0,385.5,255.0, 
380283.0,385.5,255.0, 
380534.0,385.75,255.0, 
380785.0,386.0,255.0, 
381036.0,386.5,255.0, 
381287.0,386.5,255.0, 
381538.0,387.0,255.0, 
381789.0,387.25,255.0, 
382040.0,387.75,255.0, 
382291.0,388.0,255.0, 
382542.0,388.0,255.0, 
382793.0,388.25,255.0, 
383044.0,388.25,255.0, 
383295.0,389.0,255.0, 
383546.0,389.25,255.0, 
383797.0,389.5,255.0, 
384048.0,389.75,255.0, 
384299.0,390.0,255.0, 
384550.0,390.25,255.0, 
384801.0,390.25,255.0, 
385052.0,390.75,255.0, 
385303.0,391.25,255.0, 
385554.0,391.5,255.0, 
385805.0,391.25,255.0, 
386056.0,391.5,255.0, 
386307.0,392.25,255.0, 
386558.0,392.5,255.0, 
386809.0,392.5,255.0, 
387060.0,392.5,255.0, 
387311.0,393.25,255.0, 
387562.0,393.5,255.0, 
387813.0,393.5,255.0, 
388064.0,394.0,255.0, 
388315.0,394.25,255.0, 
388566.0,394.5,255.0, 
388817.0,394.75,255.0, 
389068.0,394.75,255.0, 
389319.0,395.25,255.0, 
389570.0,395.5,255.0, 
389821.0,396.0,255.0, 
390072.0,396.25,255.0, 
390323.0,396.5,255.0, 
390574.0,396.5,255.0, 
390825.0,397.0,255.0, 
391076.0,397.25,255.0, 
391327.0,397.25,255.0, 
391578.0,397.75,255.0, 
391829.0,398.0,255.0, 
392080.0,398.25,255.0, 
392331.0,398.25,255.0, 
392582.0,398.75,255.0, 
392833.0,399.25,255.0, 
393084.0,398.25,255.0, 
393335.0,399.5,255.0, 
393586.0,400.0,255.0, 
393837.0,400.25,255.0, 
394088.0,400.25,255.0, 
394339.0,400.25,252.25, 
394590.0,401.0,252.25, 
394841.0,401.25,252.25, 
395092.0,401.5,252.25, 
395343.0,401.0,238.25, 
395594.0,402.0,238.25, 
395845.0,402.25,238.25, 
396096.0,402.5,238.25, 
396347.0,402.75,225.75, 
396598.0,402.75,225.75, 
396849.0,403.25,225.75, 
397100.0,403.0,225.75, 
397351.0,403.75,217.75, 
397602.0,404.0,217.75, 
397853.0,404.25,217.75, 
398104.0,404.5,217.75, 
398355.0,404.75,198.25, 
398606.0,404.75,198.25, 
398857.0,405.0,198.25, 
399108.0,405.25,198.25, 
399360.0,405.75,185.5, 
399611.0,405.75,185.5, 
399862.0,406.25,185.5, 
400113.0,406.25,185.5, 
400364.0,406.5,169.25, 
400615.0,407.0,169.25, 
400866.0,407.5,169.25, 
401117.0,407.25,169.25, 
401368.0,407.75,152.0, 
401619.0,408.25,152.0, 
401870.0,408.25,152.0, 
402121.0,408.5,152.0, 
402372.0,409.0,131.0, 
402623.0,408.75,131.0, 
402874.0,409.25,131.0, 
403125.0,409.5,131.0, 
403376.0,409.75,111.5, 
403627.0,410.0,111.5, 
403878.0,410.25,111.5, 
404129.0,410.5,111.5, 
404380.0,410.25,91.0, 
404631.0,410.75,91.0, 
404882.0,410.75,91.0, 
405133.0,411.5,91.0, 
405384.0,411.25,69.5, 
405635.0,411.75,69.5, 
405886.0,412.0,69.5, 
406137.0,412.25,69.5, 
406388.0,412.5,49.75, 
406639.0,412.5,49.75, 
406890.0,412.75,49.75, 
407141.0,412.5,49.75, 
407392.0,412.5,34.75, 
407643.0,413.5,34.75, 
407894.0,413.5,34.75, 
408145.0,413.0,34.75, 
408396.0,413.75,16.75, 
408647.0,414.25,16.75, 
408898.0,414.25,16.75, 
409149.0,414.0,16.75, 
409400.0,414.75,0.0, 
409651.0,414.75,0.0, 
409902.0,414.5,0.0, 
410153.0,414.5,0.0, 
410404.0,415.0,0.0, 
410655.0,415.5,0.0, 
410906.0,415.0,0.0, 
411157.0,415.0,0.0, 
411408.0,415.75,0.0, 
411659.0,415.5,0.0, 
411910.0,415.75,0.0, 
412161.0,416.0,0.0, 
412412.0,416.0,0.0, 
412663.0,415.75,0.0, 
412914.0,416.0,0.0, 
413165.0,416.0,0.0, 
413416.0,415.75,0.0, 
413667.0,416.5,0.0, 
413918.0,416.5,0.0, 
414169.0,416.5,0.0, 
414420.0,416.75,0.0, 
414671.0,416.5,0.0, 
414922.0,416.75,0.0, 
415173.0,416.0,0.0, 
415424.0,416.5,0.0, 
415675.0,416.5,0.0, 
415926.0,416.5,0.0, 
416177.0,416.5,0.0, 
416428.0,416.0,0.0, 
416679.0,416.75,0.0, 
416930.0,416.5,0.0, 
417181.0,416.5,0.0, 
417432.0,416.5,0.0, 
417683.0,417.0,0.0, 
417934.0,416.75,0.0, 
418185.0,416.5,0.0, 
418436.0,416.5,0.0, 
418688.0,416.5,0.0, 
418939.0,416.25,0.0, 
419190.0,415.75,0.0, 
419441.0,416.0,0.0, 
419692.0,416.0,0.0, 
419943.0,416.0,0.0, 
420194.0,415.5,0.0, 
420445.0,415.75,0.0, 
420696.0,416.0,0.0, 
420947.0,415.75,0.0, 
421198.0,416.0,0.0, 
421449.0,415.75,0.0, 
421700.0,415.5,0.0, 
421951.0,415.5,0.0, 
422202.0,415.25,0.0, 
422453.0,415.25,0.0, 
422704.0,414.5,0.0, 
422955.0,415.0,0.0, 
423206.0,414.5,0.0, 
423457.0,414.25,0.0, 
423708.0,414.25,0.0, 
423959.0,414.25,0.0, 
424210.0,414.25,0.0, 
424461.0,414.25,0.0, 
424712.0,413.75,0.0, 
424963.0,413.75,0.0, 
425214.0,413.75,0.0, 
425465.0,413.5,0.0, 
425716.0,413.25,0.0, 
425967.0,413.25,0.0, 
426218.0,413.0,0.0, 
426469.0,413.0,0.0, 
426720.0,412.75,0.0, 
426971.0,412.25,0.0, 
427222.0,412.25,0.0, 
427473.0,412.25,0.0, 
427724.0,412.25,0.0, 
427975.0,411.75,0.0, 
428226.0,411.75,0.0, 
428477.0,411.25,0.0, 
428728.0,411.5,0.0, 
428979.0,411.0,0.0, 
429230.0,411.0,0.0, 
429481.0,410.75,0.0, 
429732.0,410.5,0.0, 
429983.0,410.5,0.0, 
430234.0,410.0,0.0, 
430485.0,410.0,0.0, 
430736.0,409.75,0.0, 
430987.0,409.75,0.0, 
431238.0,409.25,0.0, 
431489.0,409.25,0.0, 
431740.0,409.0,0.0, 
431991.0,408.75,0.0, 
432242.0,408.75,0.0, 
432493.0,407.75,0.0, 
432744.0,408.25,0.0, 
432995.0,408.0,0.0, 
433246.0,408.0,0.0, 
433497.0,407.5,0.0, 
433748.0,407.25,0.0, 
433999.0,406.75,0.0, 
434250.0,407.0,0.0, 
434501.0,407.0,0.0, 
434752.0,406.5,0.0, 
435003.0,406.5,0.0, 
435254.0,405.75,0.0, 
435505.0,405.75,0.0, 
435756.0,406.0,0.0, 
436007.0,405.25,0.0, 
436258.0,405.0,0.0, 
436509.0,404.5,0.0, 
436760.0,404.75,0.0, 
437011.0,404.5,0.0, 
437262.0,403.75,0.0, 
437513.0,404.0,0.0, 
437764.0,404.0,0.0, 
438016.0,404.0,0.0, 
438267.0,403.25,0.0, 
438518.0,403.25,0.0, 
438769.0,403.5,0.0, 
439020.0,402.75,0.0, 
439271.0,402.75,0.0, 
439522.0,402.5,0.0, 
439773.0,402.5,0.0, 
440024.0,402.0,0.0, 
440275.0,402.0,0.0, 
440526.0,401.75,0.0, 
440777.0,401.5,0.0, 
441028.0,401.0,0.0, 
441279.0,401.0,0.0, 
441530.0,401.0,0.0, 
441781.0,400.75,0.0, 
442032.0,400.5,0.0, 
442283.0,400.25,0.0, 
442534.0,399.5,0.0, 
442785.0,399.5,0.0, 
443036.0,399.25,0.0, 
443287.0,399.5,0.0, 
443538.0,399.5,5.5, 
443789.0,398.5,5.5, 
444040.0,398.75,5.5, 
444291.0,398.75,5.5, 
444542.0,398.5,14.25, 
444793.0,398.25,14.25, 
445044.0,397.75,14.25, 
445295.0,398.0,14.25, 
445546.0,397.75,23.75, 
445797.0,397.25,23.75, 
446048.0,397.5,23.75, 
446299.0,397.0,23.75, 
446550.0,396.5,36.75, 
446801.0,396.75,36.75, 
447052.0,396.75,36.75, 
447303.0,396.0,36.75, 
447554.0,396.25,50.75, 
447805.0,395.5,50.75, 
448056.0,395.75,50.75, 
448307.0,395.75,50.75, 
448558.0,395.25,57.5, 
448809.0,395.5,57.5, 
449060.0,395.25,57.5, 
449311.0,394.75,57.5, 
449562.0,395.0,72.75, 
449813.0,394.5,72.75, 
450064.0,394.25,72.75, 
450315.0,394.25,72.75, 
450566.0,394.0,83.5, 
450817.0,393.5,83.5, 
451068.0,393.75,83.5, 
451319.0,393.0,83.5, 
451570.0,393.25,103.0, 
451821.0,393.0,103.0, 
452072.0,393.0,103.0, 
452323.0,393.0,103.0, 
452574.0,392.5,110.0, 
452825.0,392.0,110.0, 
453076.0,392.25,110.0, 
453327.0,392.25,110.0, 
453578.0,391.75,125.25, 
453829.0,391.5,125.25, 
454080.0,391.75,125.25, 
454331.0,391.75,125.25, 
454582.0,391.25,138.5, 
454833.0,391.0,138.5, 
455084.0,391.25,138.5, 
455335.0,391.0,138.5, 
455586.0,390.75,155.0, 
455837.0,390.25,155.0, 
456088.0,390.5,155.0, 
456339.0,390.5,155.0, 
456590.0,390.0,169.5, 
456841.0,390.25,169.5, 
457092.0,390.25,169.5, 
457344.0,390.0,169.5, 
457595.0,389.75,184.5, 
457846.0,390.0,184.5, 
458097.0,389.75,184.5, 
458348.0,389.75,184.5, 
458599.0,389.5,197.25, 
458850.0,388.75,197.25, 
459101.0,389.25,197.25, 
459352.0,389.25,197.25, 
459603.0,389.5,213.0, 
459854.0,389.25,213.0, 
460105.0,389.25,213.0, 
460356.0,388.75,213.0, 
460607.0,389.0,229.25, 
460858.0,389.0,229.25, 
461109.0,389.0,229.25, 
461360.0,388.5,229.25, 
461611.0,388.75,243.25, 
461862.0,388.75,243.25, 
462113.0,389.0,243.25, 
462364.0,389.0,243.25, 
462615.0,388.75,249.25, 
462866.0,389.0,249.25, 
463117.0,388.5,249.25, 
463368.0,388.75,249.25, 
463619.0,389.25,255.0, 
463870.0,388.5,255.0, 
464121.0,388.25,255.0, 
464372.0,389.0,255.0, 
464623.0,388.75,255.0, 
464874.0,388.75,255.0, 
465125.0,389.25,255.0, 
465376.0,389.25,255.0, 
465627.0,389.0,255.0, 
465878.0,389.0,255.0, 
466129.0,389.5,255.0, 
466380.0,389.5,255.0, 
466631.0,389.5,255.0, 
466882.0,389.75,255.0, 
467133.0,388.75,255.0, 
467384.0,389.5,255.0, 
467635.0,390.25,255.0, 
